origin,fit_end,val_end,test_end,horizon,source_index,target_index,method,window_length,ridge,raw_rmse,w2,min_pred_eig,reference_residual,reference_refreshed,reference_fallback
0,127,181,224,5,212,217,log_euclidean_gaussian_ar,181.0,0.1,0.3157031863912689,17.98773425168758,0.08096247122197896,,,
0,127,181,224,5,212,217,persistence,,,0.31530396122752014,16.35060958124768,0.03800966231091705,,,
0,127,181,224,5,212,217,raw_var_window_ar,72.0,10.0,0.6349098513336916,104.34590437562026,9.999999999992863e-09,,,
0,127,181,224,5,213,218,cholesky_gaussian_ar,181.0,0.1,0.35947119002388256,18.84962044195107,0.14193441336405896,,,
0,127,181,224,5,213,218,euclidean_gaussian_ar,181.0,1.0,0.36896215567304597,18.89587856537329,0.1935973884856814,,,
0,127,181,224,5,213,218,fixed_bwar,181.0,0.1,0.42235082770435206,21.43898415045036,0.12586535294558593,,,
0,127,181,224,5,213,218,local_bwar,24.0,0.1,0.28679907733630894,13.176120161002002,0.13114873885688327,8.536607723974579e-10,1.0,0.0
0,127,181,224,5,213,218,log_euclidean_gaussian_ar,181.0,0.1,0.374356398633356,25.067728030282808,0.08955957423181565,,,
0,127,181,224,5,213,218,persistence,,,0.53213281113564,37.47919318142389,0.06482568259984384,,,
0,127,181,224,5,213,218,raw_var_window_ar,72.0,10.0,0.7333641455063662,113.23925618042458,9.999999999981139e-09,,,
0,127,181,224,5,214,219,cholesky_gaussian_ar,181.0,0.1,0.2944076028347977,13.217550624747087,0.1380109916931104,,,
0,127,181,224,5,214,219,euclidean_gaussian_ar,181.0,1.0,0.4081974543941342,15.933725248424354,0.1890890876174262,,,
0,127,181,224,5,214,219,fixed_bwar,181.0,0.1,0.25517675449271693,12.980442231060536,0.12865517148698818,,,
0,127,181,224,5,214,219,local_bwar,24.0,0.1,0.1919367778013694,9.756370582502903,0.1271300252579879,9.081238590359876e-10,1.0,0.0
0,127,181,224,5,214,219,log_euclidean_gaussian_ar,181.0,0.1,0.29340469645067196,14.383638598426979,0.0967000902655555,,,
0,127,181,224,5,214,219,persistence,,,0.6175026143002316,45.79435373913378,0.02751197228497289,,,
0,127,181,224,5,214,219,raw_var_window_ar,72.0,10.0,0.8453143103094851,116.54256666379621,9.999999999996261e-09,,,
0,127,181,224,5,215,220,cholesky_gaussian_ar,181.0,0.1,0.4258988882522361,21.57530802125885,0.13161846590114523,,,
0,127,181,224,5,215,220,euclidean_gaussian_ar,181.0,1.0,0.4907758958887821,21.122055242160688,0.19293759960082077,,,
0,127,181,224,5,215,220,fixed_bwar,181.0,0.1,0.2912206030203103,14.002981088611888,0.12239500690123864,,,
0,127,181,224,5,215,220,local_bwar,24.0,0.1,0.2974507065352444,13.512853354221544,0.1333654934027174,9.248441330489828e-10,1.0,0.0
0,127,181,224,5,215,220,log_euclidean_gaussian_ar,181.0,0.1,0.4120856688246207,18.853784432994114,0.09423542080607539,,,
0,127,181,224,5,215,220,persistence,,,0.3500999926573932,19.368763920033587,0.02656423534199123,,,
0,127,181,224,5,215,220,raw_var_window_ar,72.0,10.0,1.0158450726933086,143.3303907357627,9.999999999996058e-09,,,
0,127,181,224,5,216,221,cholesky_gaussian_ar,181.0,0.1,0.7604300938053759,49.172288437496675,0.11417338006966771,,,
0,127,181,224,5,216,221,euclidean_gaussian_ar,181.0,1.0,0.7405649500417624,41.68161858265297,0.1910920447762696,,,
0,127,181,224,5,216,221,fixed_bwar,181.0,0.1,0.7298017471258065,42.96285105094931,0.10251016288970481,,,
0,127,181,224,5,216,221,local_bwar,24.0,0.1,0.4260185300327499,22.227398473072476,0.10824706466424744,8.84330266182373e-10,1.0,0.0
0,127,181,224,5,216,221,log_euclidean_gaussian_ar,181.0,0.1,0.7514393175722041,52.14076276135084,0.0826587594209192,,,
0,127,181,224,5,216,221,persistence,,,0.6206546147320824,37.60016374425302,0.04168441687548404,,,
0,127,181,224,5,216,221,raw_var_window_ar,72.0,10.0,1.1835143512467758,165.13764346961878,9.999999999987177e-09,,,
0,127,181,224,5,217,222,cholesky_gaussian_ar,181.0,0.1,0.5787454115533324,34.069986675301905,0.11965341211569626,,,
0,127,181,224,5,217,222,euclidean_gaussian_ar,181.0,1.0,0.4794565580430679,25.98145157698236,0.20635275903287467,,,
0,127,181,224,5,217,222,fixed_bwar,181.0,0.1,0.6458185136740352,37.127285974360156,0.09844065995741579,,,
0,127,181,224,5,217,222,local_bwar,24.0,0.1,0.3370551688484768,18.317582652017567,0.10233195956780494,9.003097641144808e-10,1.0,0.0
0,127,181,224,5,217,222,log_euclidean_gaussian_ar,181.0,0.1,0.6318824489939691,41.65519048138082,0.07830388334336066,,,
0,127,181,224,5,217,222,persistence,,,0.7194540532986872,56.73577466210611,0.048305238570760904,,,
0,127,181,224,5,217,222,raw_var_window_ar,72.0,10.0,1.0796372624838606,158.22228274621418,9.999999999997871e-09,,,
0,127,181,224,5,218,223,cholesky_gaussian_ar,181.0,0.1,0.30733902137461594,15.128912709165812,0.11693593326173453,,,
0,127,181,224,5,218,223,euclidean_gaussian_ar,181.0,1.0,0.2194286384475393,10.143818085716017,0.20533547097484742,,,
0,127,181,224,5,218,223,fixed_bwar,181.0,0.1,0.34769382543968136,14.718792593946183,0.10125549006057744,,,
0,127,181,224,5,218,223,local_bwar,24.0,0.1,0.14751523024593688,9.275831140586252,0.1133499415325903,9.960517040499352e-10,1.0,0.0
0,127,181,224,5,218,223,log_euclidean_gaussian_ar,181.0,0.1,0.3497831359547149,19.905580558194846,0.07444406518679185,,,
0,127,181,224,5,218,223,persistence,,,0.3967442948218751,28.566049176672482,0.034271008874507715,,,
0,127,181,224,5,218,223,raw_var_window_ar,72.0,10.0,0.829309018004265,123.76210742919235,9.999999999999825e-09,,,
1,170,224,267,3,221,224,cholesky_gaussian_ar,224.0,0.01,0.2057440960304581,7.523276763608034,0.10109571768783848,,,
1,170,224,267,3,221,224,euclidean_gaussian_ar,224.0,0.1,0.2887372111187452,14.214625491111107,0.002263958524083074,,,
1,170,224,267,3,221,224,fixed_bwar,224.0,0.01,0.22686280128194683,9.009726698304641,0.10251356408377614,,,
1,170,224,267,3,221,224,local_bwar,48.0,0.01,0.2741247555186462,11.090838421027481,0.08817531684514927,1.0961141561225875e-10,1.0,0.0
1,170,224,267,3,221,224,log_euclidean_gaussian_ar,224.0,0.01,0.24382837425077522,9.08858818157477,0.0856401675501209,,,
1,170,224,267,3,221,224,persistence,,,0.7393475926396585,56.83133063269409,0.034911774369126194,,,
1,170,224,267,3,221,224,raw_var_window_ar,72.0,1e-06,0.6377129441691791,95.81479830437326,9.99999992581652e-09,,,
1,170,224,267,3,222,225,cholesky_gaussian_ar,224.0,0.01,0.37615579202948746,12.4465322966363,0.08132471685589353,,,
1,170,224,267,3,222,225,euclidean_gaussian_ar,224.0,0.1,0.36066150490206395,14.661899332395961,1.0000000708110837e-08,,,
1,170,224,267,3,222,225,fixed_bwar,224.0,0.01,0.4027885621486212,13.509187818400726,0.10877300388690274,,,
1,170,224,267,3,222,225,local_bwar,48.0,0.01,0.3429336246660429,11.927664264638135,0.11947032646165777,1.0702956240852152e-10,1.0,0.0
1,170,224,267,3,222,225,log_euclidean_gaussian_ar,224.0,0.01,0.4073427809015031,16.012514983003808,0.08478267464206941,,,
1,170,224,267,3,222,225,persistence,,,0.7440853499580488,53.36618454189039,0.03328484022159631,,,
1,170,224,267,3,222,225,raw_var_window_ar,72.0,1e-06,0.49999969029300123,84.3576121366982,9.999999997849852e-09,,,
1,170,224,267,3,223,226,cholesky_gaussian_ar,224.0,0.01,0.5447493843649129,21.476982072266747,0.08487550022690939,,,
1,170,224,267,3,223,226,euclidean_gaussian_ar,224.0,0.1,0.4111828229989148,16.758336684659085,0.18272432414976436,,,
1,170,224,267,3,223,226,fixed_bwar,224.0,0.01,0.5293721758810757,20.11640333564582,0.09549454023420492,,,
1,170,224,267,3,223,226,local_bwar,48.0,0.01,0.5049537001599572,20.456787670988277,0.0942944330952569,1.0344362860095621e-10,1.0,0.0
1,170,224,267,3,223,226,log_euclidean_gaussian_ar,224.0,0.01,0.5117997443315367,23.596111878409335,0.06314629299174715,,,
1,170,224,267,3,223,226,persistence,,,0.43651904864201396,22.42479080113048,0.057994038866868866,,,
1,170,224,267,3,223,226,raw_var_window_ar,72.0,1e-06,0.4504924672131903,63.63213465071688,9.999999978667365e-09,,,
1,170,224,267,3,224,227,cholesky_gaussian_ar,224.0,0.01,0.6276029614933955,28.558056001707886,0.06278129114049529,,,
1,170,224,267,3,224,227,euclidean_gaussian_ar,224.0,0.1,0.48384496100073104,23.00206887446036,1.000000091470622e-08,,,
1,170,224,267,3,224,227,fixed_bwar,224.0,0.01,0.4655583676483864,19.116675522748828,0.05354753954813881,,,
1,170,224,267,3,224,227,local_bwar,48.0,0.01,0.534912698273421,23.561789882070695,0.06820033765263107,1.0313769375047309e-10,1.0,0.0
1,170,224,267,3,224,227,log_euclidean_gaussian_ar,224.0,0.01,0.49158085530904255,19.584398227359095,0.03365087128916955,,,
1,170,224,267,3,224,227,persistence,,,0.4909203955051304,25.22080870783841,0.055045118406649086,,,
1,170,224,267,3,224,227,raw_var_window_ar,72.0,1e-06,0.32208361780103917,43.15487466959506,9.99999996871151e-09,,,
1,170,224,267,3,225,228,cholesky_gaussian_ar,224.0,0.01,0.2642518472146978,10.001559910156454,0.06004865605996407,,,
1,170,224,267,3,225,228,euclidean_gaussian_ar,224.0,0.1,0.2642703460034253,16.930960372710945,1.0000000076324174e-08,,,
1,170,224,267,3,225,228,fixed_bwar,224.0,0.01,0.18100255607505544,8.720840196817377,0.05481972292739977,,,
1,170,224,267,3,225,228,local_bwar,48.0,0.01,0.35547174812493704,17.464640944403044,0.1242329487684927,1.0286809378378291e-10,1.0,0.0
1,170,224,267,3,225,228,log_euclidean_gaussian_ar,224.0,0.01,0.18398903063925745,6.855190529471332,0.03964561097409971,,,
1,170,224,267,3,225,228,persistence,,,0.48382021550056103,31.017655000272452,0.033982016676451135,,,
1,170,224,267,3,225,228,raw_var_window_ar,72.0,1e-06,0.522731739336128,53.5160920731951,9.999999989244783e-09,,,
1,170,224,267,3,226,229,cholesky_gaussian_ar,224.0,0.01,0.1541234845542245,6.824091640670508,0.06955431521189413,,,
1,170,224,267,3,226,229,euclidean_gaussian_ar,224.0,0.1,0.23020548578893407,11.28713306703804,9.999999736454103e-09,,,
1,170,224,267,3,226,229,fixed_bwar,224.0,0.01,0.12377447993188344,6.096449099918719,0.06178131724749833,,,
1,170,224,267,3,226,229,local_bwar,48.0,0.01,0.3190945015204113,14.079421401288704,0.13393323099251903,1.064090545511832e-10,1.0,0.0
1,170,224,267,3,226,229,log_euclidean_gaussian_ar,224.0,0.01,0.11555306728587983,5.706440703130923,0.044444776805647686,,,
1,170,224,267,3,226,229,persistence,,,0.36192775009667794,17.61610352934128,0.0480599362194913,,,
1,170,224,267,3,226,229,raw_var_window_ar,72.0,1e-06,0.4497691946106146,57.66183349697738,9.999999992698254e-09,,,
1,170,224,267,3,227,230,cholesky_gaussian_ar,224.0,0.01,0.1571192257090413,7.125820549029525,0.10137028799112137,,,
1,170,224,267,3,227,230,euclidean_gaussian_ar,224.0,0.1,0.3520243628066995,9.947083885488269,0.1440602696773656,,,
1,170,224,267,3,227,230,fixed_bwar,224.0,0.01,0.14299235714524425,6.217361560571646,0.09050199330459166,,,
1,170,224,267,3,227,230,local_bwar,48.0,0.01,0.3538891558020486,14.62305015278629,0.08434780929442637,1.0631821645568128e-10,1.0,0.0
1,170,224,267,3,227,230,log_euclidean_gaussian_ar,224.0,0.01,0.1509153426874989,7.172694981998531,0.06471227286450515,,,
1,170,224,267,3,227,230,persistence,,,0.22612373531343122,11.877312000531516,0.040532793409307225,,,
1,170,224,267,3,227,230,raw_var_window_ar,72.0,1e-06,0.4300426481997583,63.61465410108697,9.999999996494733e-09,,,
1,170,224,267,3,228,231,cholesky_gaussian_ar,224.0,0.01,0.17142642004038763,8.422950105647505,0.1487830760340221,,,
1,170,224,267,3,228,231,euclidean_gaussian_ar,224.0,0.1,0.2612491534685502,10.653191110169521,0.20588703772810893,,,
1,170,224,267,3,228,231,fixed_bwar,224.0,0.01,0.19171715303342995,8.656885674292287,0.12226843094816192,,,
1,170,224,267,3,228,231,local_bwar,48.0,0.01,0.20439526818210682,10.186526340435226,0.1339234747936228,1.1040051694190929e-10,1.0,0.0
1,170,224,267,3,228,231,log_euclidean_gaussian_ar,224.0,0.01,0.18227928227139958,9.580161615512926,0.10521479627061964,,,
1,170,224,267,3,228,231,persistence,,,0.39219209573528985,20.854448598840683,0.02795272703189784,,,
1,170,224,267,3,228,231,raw_var_window_ar,72.0,1e-06,0.5289387314249967,64.7248952421258,9.999999981244462e-09,,,
1,170,224,267,3,229,232,cholesky_gaussian_ar,224.0,0.01,0.2189487814758762,9.323049923966126,0.07396229197593246,,,
1,170,224,267,3,229,232,euclidean_gaussian_ar,224.0,0.1,0.25188510904301536,11.5429727789414,0.20865579468251397,,,
1,170,224,267,3,229,232,fixed_bwar,224.0,0.01,0.2114482693435344,8.95848416923868,0.11880889307888345,,,
1,170,224,267,3,229,232,local_bwar,48.0,0.01,0.3070523671589018,13.644411821819034,0.11249593912699661,1.0944881147254035e-10,1.0,0.0
1,170,224,267,3,229,232,log_euclidean_gaussian_ar,224.0,0.01,0.22094282897898077,9.89543904578599,0.09768487920212725,,,
1,170,224,267,3,229,232,persistence,,,0.3593064556194804,17.242933839525335,0.014622172262076329,,,
1,170,224,267,3,229,232,raw_var_window_ar,72.0,1e-06,0.5563191805911998,71.01609148889904,9.99999997942481e-09,,,
1,170,224,267,3,230,233,cholesky_gaussian_ar,224.0,0.01,0.17390150990811365,8.247706068645199,0.1337664781127569,,,
1,170,224,267,3,230,233,euclidean_gaussian_ar,224.0,0.1,0.2017653999657846,11.229982538388974,0.20288573434113136,,,
1,170,224,267,3,230,233,fixed_bwar,224.0,0.01,0.1799815921016146,7.721901311497246,0.11935178495937762,,,
1,170,224,267,3,230,233,local_bwar,48.0,0.01,0.2657162012979071,11.046545094770888,0.11901804046636906,1.107483081651525e-10,1.0,0.0
1,170,224,267,3,230,233,log_euclidean_gaussian_ar,224.0,0.01,0.20336853415963874,9.81253058522245,0.08793701333639893,,,
1,170,224,267,3,230,233,persistence,,,0.1996148627714857,9.833338179188953,0.03482255696480181,,,
1,170,224,267,3,230,233,raw_var_window_ar,72.0,1e-06,0.6024967047095027,75.23375481433933,9.999999878411829e-09,,,
1,170,224,267,3,231,234,cholesky_gaussian_ar,224.0,0.01,0.30161279586988704,12.349503127037279,0.08094121519280705,,,
1,170,224,267,3,231,234,euclidean_gaussian_ar,224.0,0.1,0.2068398270774196,9.282515140775445,0.164515151692066,,,
1,170,224,267,3,231,234,fixed_bwar,224.0,0.01,0.35868844458225785,12.96978058126274,0.10819664706366958,,,
1,170,224,267,3,231,234,local_bwar,48.0,0.01,0.2219311193216687,8.595942422412755,0.06590072414577876,6.749373691430928e-11,1.0,0.0
1,170,224,267,3,231,234,log_euclidean_gaussian_ar,224.0,0.01,0.41813025098664225,17.856797291055692,0.06385026003898411,,,
1,170,224,267,3,231,234,persistence,,,0.46525755077419945,25.343467156727836,0.03756632539683551,,,
1,170,224,267,3,231,234,raw_var_window_ar,72.0,1e-06,0.8229261713617501,101.99368600550379,9.999999983772457e-09,,,
1,170,224,267,3,232,235,cholesky_gaussian_ar,224.0,0.01,0.43838214179929946,18.190275407223734,0.07042414618710646,,,
1,170,224,267,3,232,235,euclidean_gaussian_ar,224.0,0.1,0.3098851936465614,13.147020382313201,0.15956015016103292,,,
1,170,224,267,3,232,235,fixed_bwar,224.0,0.01,0.4714259018196753,18.98902229643158,0.11425620920860714,,,
1,170,224,267,3,232,235,local_bwar,48.0,0.01,0.33776571432433916,12.498545430895492,0.07851757695719314,8.971006627263896e-10,1.0,0.0
1,170,224,267,3,232,235,log_euclidean_gaussian_ar,224.0,0.01,0.5199771566900938,25.020643434388067,0.06972020943011571,,,
1,170,224,267,3,232,235,persistence,,,0.6150950620049723,35.761442557981546,0.030511289456567028,,,
1,170,224,267,3,232,235,raw_var_window_ar,72.0,1e-06,0.9342363527331004,109.09898892117914,9.999999993568345e-09,,,
1,170,224,267,3,233,236,cholesky_gaussian_ar,224.0,0.01,0.35071447291879815,15.641208926538813,0.06903550335102597,,,
1,170,224,267,3,233,236,euclidean_gaussian_ar,224.0,0.1,0.24915592381121657,10.96719545454143,0.20708411643595634,,,
1,170,224,267,3,233,236,fixed_bwar,224.0,0.01,0.3641641544468383,13.982663835204635,0.10483321054425357,,,
1,170,224,267,3,233,236,local_bwar,48.0,0.01,0.27709205004890813,12.40621043568002,0.10350877844007961,6.036738771358502e-10,1.0,0.0
1,170,224,267,3,233,236,log_euclidean_gaussian_ar,224.0,0.01,0.37170511079143514,19.618768173479424,0.05314315235268973,,,
1,170,224,267,3,233,236,persistence,,,0.3823381704301584,21.289729512630746,0.03325541968921727,,,
1,170,224,267,3,233,236,raw_var_window_ar,72.0,1e-06,0.8205605735145042,101.98753359205455,9.999999939466966e-09,,,
1,170,224,267,3,234,237,cholesky_gaussian_ar,224.0,0.01,0.16457124713370122,7.657998273083555,0.10553145261439116,,,
1,170,224,267,3,234,237,euclidean_gaussian_ar,224.0,0.1,0.2717773541147952,10.314966732388333,0.2568272456002896,,,
1,170,224,267,3,234,237,fixed_bwar,224.0,0.01,0.23028919372931406,8.390689104096252,0.13940350345302452,,,
1,170,224,267,3,234,237,local_bwar,48.0,0.01,0.18121216478525565,7.99767067041211,0.07538245042972731,4.814975875371643e-10,1.0,0.0
1,170,224,267,3,234,237,log_euclidean_gaussian_ar,224.0,0.01,0.21541873722403093,8.997942235858035,0.09499861866137013,,,
1,170,224,267,3,234,237,persistence,,,0.4263913143682077,22.142320803069186,0.03947710705442082,,,
1,170,224,267,3,234,237,raw_var_window_ar,72.0,1e-06,0.5058411783192559,72.78245200570058,9.999999950099867e-09,,,
1,170,224,267,3,235,238,cholesky_gaussian_ar,224.0,0.01,0.2629597834207425,11.908478759493494,0.17005015078426958,,,
1,170,224,267,3,235,238,euclidean_gaussian_ar,224.0,0.1,0.3706407744037731,17.737757520282457,0.2650830395157308,,,
1,170,224,267,3,235,238,fixed_bwar,224.0,0.01,0.3478281996283962,14.57547964276046,0.15411385284654772,,,
1,170,224,267,3,235,238,local_bwar,48.0,0.01,0.3094665264669255,13.78386743589536,0.10258788109130741,4.95271465943576e-10,1.0,0.0
1,170,224,267,3,235,238,log_euclidean_gaussian_ar,224.0,0.01,0.29151189157468416,11.00207134282969,0.11351282245690412,,,
1,170,224,267,3,235,238,persistence,,,0.8231232862669089,59.37001247704862,0.03759778266026028,,,
1,170,224,267,3,235,238,raw_var_window_ar,72.0,1e-06,0.5301407773784923,85.70149583064311,9.999999994363125e-09,,,
1,170,224,267,3,236,239,cholesky_gaussian_ar,224.0,0.01,0.27181064720684467,11.158695580542007,0.17560351422659687,,,
1,170,224,267,3,236,239,euclidean_gaussian_ar,224.0,0.1,0.3410094849743634,17.35170786320397,0.23646839485546864,,,
1,170,224,267,3,236,239,fixed_bwar,224.0,0.01,0.3544161539961607,14.399004760261292,0.1671743811176583,,,
1,170,224,267,3,236,239,local_bwar,48.0,0.01,0.3858096519459053,18.50874962795676,0.10316378505241228,5.374929112250832e-10,1.0,0.0
1,170,224,267,3,236,239,log_euclidean_gaussian_ar,224.0,0.01,0.3189797744878859,11.171564741739353,0.14071278205058077,,,
1,170,224,267,3,236,239,persistence,,,0.654839070037139,47.38296037140318,0.03369965470600946,,,
1,170,224,267,3,236,239,raw_var_window_ar,72.0,1e-06,0.6047092799625364,98.93714112539986,9.999999971826746e-09,,,
1,170,224,267,3,237,240,cholesky_gaussian_ar,224.0,0.01,0.3010662864027892,13.638857862848957,0.1394318807837884,,,
1,170,224,267,3,237,240,euclidean_gaussian_ar,224.0,0.1,0.35374751975297364,18.298092019522684,0.21137326807724383,,,
1,170,224,267,3,237,240,fixed_bwar,224.0,0.01,0.3241517554235656,14.56282915567452,0.11525587191492587,,,
1,170,224,267,3,237,240,local_bwar,48.0,0.01,0.3248060415940189,15.079734162757966,0.09326870397994826,5.49318038955511e-10,1.0,0.0
1,170,224,267,3,237,240,log_euclidean_gaussian_ar,224.0,0.01,0.3323744660099098,15.291535542208688,0.07579781939782128,,,
1,170,224,267,3,237,240,persistence,,,0.2711485005487269,14.520387417062217,0.04590815177754432,,,
1,170,224,267,3,237,240,raw_var_window_ar,72.0,1e-06,0.66661617929687,87.3474787939024,9.999999966123229e-09,,,
1,170,224,267,3,238,241,cholesky_gaussian_ar,224.0,0.01,0.3503157146191232,20.2196633648189,0.05953271115113418,,,
1,170,224,267,3,238,241,euclidean_gaussian_ar,224.0,0.1,0.24098238381335663,11.818773885861372,1.0000001027787926e-08,,,
1,170,224,267,3,238,241,fixed_bwar,224.0,0.01,0.28452206691488907,12.334587355899,0.06860139428919469,,,
1,170,224,267,3,238,241,local_bwar,48.0,0.01,0.2852210889614538,14.539387677702756,0.04577542945410126,5.965624315113499e-10,1.0,0.0
1,170,224,267,3,238,241,log_euclidean_gaussian_ar,224.0,0.01,0.32829835526631634,18.130975504922205,0.03580292217341658,,,
1,170,224,267,3,238,241,persistence,,,0.6136261774385846,40.350964771660884,0.04548151533717569,,,
1,170,224,267,3,238,241,raw_var_window_ar,72.0,1e-06,0.7984650831278071,113.1652020835471,9.999999989874737e-09,,,
1,170,224,267,3,239,242,cholesky_gaussian_ar,224.0,0.01,0.5077724524584645,30.443590340102077,0.04911744429297888,,,
1,170,224,267,3,239,242,euclidean_gaussian_ar,224.0,0.1,0.4188540869924132,21.420847015974687,0.14334428578850097,,,
1,170,224,267,3,239,242,fixed_bwar,224.0,0.01,0.4498467206796713,19.69391321889013,0.072480628414261,,,
1,170,224,267,3,239,242,local_bwar,48.0,0.01,0.42950027748147923,20.853243294727726,0.08743847565320641,6.872107103968496e-10,1.0,0.0
1,170,224,267,3,239,242,log_euclidean_gaussian_ar,224.0,0.01,0.4380294926224319,21.461535102289478,0.031516369007232134,,,
1,170,224,267,3,239,242,persistence,,,0.9583380911359404,86.29595244583558,0.02312652412910367,,,
1,170,224,267,3,239,242,raw_var_window_ar,72.0,1e-06,1.1138003516079862,149.8244928938287,9.999999979518348e-09,,,
1,170,224,267,3,240,243,cholesky_gaussian_ar,224.0,0.01,0.8586813249884802,60.24691407439538,0.05737353442142428,,,
1,170,224,267,3,240,243,euclidean_gaussian_ar,224.0,0.1,0.7179880810276245,42.938881223533755,0.1659126981754599,,,
1,170,224,267,3,240,243,fixed_bwar,224.0,0.01,0.6768313659764211,36.87455144653893,0.10444772560974794,,,
1,170,224,267,3,240,243,local_bwar,48.0,0.01,0.8820893806078705,58.23696655544029,0.10877903146016221,7.048620126013557e-10,1.0,0.0
1,170,224,267,3,240,243,log_euclidean_gaussian_ar,224.0,0.01,0.7315939075289397,32.66437270898858,0.059367250651885,,,
1,170,224,267,3,240,243,persistence,,,1.110929859274802,97.61576649218516,0.030209295526772612,,,
1,170,224,267,3,240,243,raw_var_window_ar,72.0,1e-06,1.3745311926607005,177.38754788904168,9.99999999200603e-09,,,
1,170,224,267,3,241,244,cholesky_gaussian_ar,224.0,0.01,0.5046956932030413,38.27586849039514,0.035641515944773945,,,
1,170,224,267,3,241,244,euclidean_gaussian_ar,224.0,0.1,0.5190357472536381,28.66242355736516,0.09441158206581374,,,
1,170,224,267,3,241,244,fixed_bwar,224.0,0.01,0.4197591165649449,24.54979148775604,0.14857799820031653,,,
1,170,224,267,3,241,244,local_bwar,48.0,0.01,0.5407976408574449,32.30193995946867,0.11469593157366977,7.01855277196794e-10,1.0,0.0
1,170,224,267,3,241,244,log_euclidean_gaussian_ar,224.0,0.01,0.4239067750342375,27.374155469964467,0.0870682733345681,,,
1,170,224,267,3,241,244,persistence,,,0.33070233423855055,20.530849828647533,0.029272035076379054,,,
1,170,224,267,3,241,244,raw_var_window_ar,72.0,1e-06,0.9603214044967234,166.3735820214315,9.999999992497365e-09,,,
1,170,224,267,3,242,245,cholesky_gaussian_ar,224.0,0.01,0.43622601874333516,35.78107791661565,0.012824971153397162,,,
1,170,224,267,3,242,245,euclidean_gaussian_ar,224.0,0.1,0.3885730785108973,23.862411579212022,0.057000325349627214,,,
1,170,224,267,3,242,245,fixed_bwar,224.0,0.01,0.25682401772187485,15.87709738599481,0.1523426139726718,,,
1,170,224,267,3,242,245,local_bwar,48.0,0.01,0.26819991026184364,17.98120542628444,0.05824779803935558,7.427804596105751e-10,1.0,0.0
1,170,224,267,3,242,245,log_euclidean_gaussian_ar,224.0,0.01,0.3845581097630232,23.484951899871973,0.09586331168004611,,,
1,170,224,267,3,242,245,persistence,,,0.6501789481274695,54.31743592341128,0.036403726459588746,,,
1,170,224,267,3,242,245,raw_var_window_ar,72.0,1e-06,0.8197948429788665,153.6702477193993,9.999999983836027e-09,,,
1,170,224,267,3,243,246,cholesky_gaussian_ar,224.0,0.01,0.4314822594087151,22.709501057656116,0.041596458146132276,,,
1,170,224,267,3,243,246,euclidean_gaussian_ar,224.0,0.1,0.348246686077789,23.269475361760108,1.0000000780779228e-08,,,
1,170,224,267,3,243,246,fixed_bwar,224.0,0.01,0.2968256671075161,13.218039174650874,0.16279604722478416,,,
1,170,224,267,3,243,246,local_bwar,48.0,0.01,0.6034748325930854,36.58088215544451,0.09380219074651971,8.709688984947927e-10,1.0,0.0
1,170,224,267,3,243,246,log_euclidean_gaussian_ar,224.0,0.01,0.37539607385037765,15.255343827610183,0.06658170507171152,,,
1,170,224,267,3,243,246,persistence,,,1.259809288918275,135.33075661686775,0.027006291008976103,,,
1,170,224,267,3,243,246,raw_var_window_ar,72.0,1e-06,0.8607620721018747,142.05977419700667,9.999999984728817e-09,,,
1,170,224,267,3,244,247,cholesky_gaussian_ar,224.0,0.01,0.3999654986547799,18.271116883189364,0.11407957278344313,,,
1,170,224,267,3,244,247,euclidean_gaussian_ar,224.0,0.1,0.4511977717158978,25.39793794598023,1.0000000312139423e-08,,,
1,170,224,267,3,244,247,fixed_bwar,224.0,0.01,0.4252339959144237,19.691927380324127,0.15281039013114722,,,
1,170,224,267,3,244,247,local_bwar,48.0,0.01,0.5906230840161232,35.06095514408944,0.13037839699196271,8.323485887976386e-10,1.0,0.0
1,170,224,267,3,244,247,log_euclidean_gaussian_ar,224.0,0.01,0.4233987247066422,20.270372697814707,0.08893105207419509,,,
1,170,224,267,3,244,247,persistence,,,0.8049353632053099,66.84953158635894,0.049371665918962235,,,
1,170,224,267,3,244,247,raw_var_window_ar,72.0,1e-06,0.7771021970426557,117.15060521939881,9.999999988331182e-09,,,
1,170,224,267,3,245,248,cholesky_gaussian_ar,224.0,0.01,0.4792202968966744,22.59583027378936,0.15206377673018898,,,
1,170,224,267,3,245,248,euclidean_gaussian_ar,224.0,0.1,0.6188748036434338,31.337968111523857,0.19910036793593064,,,
1,170,224,267,3,245,248,fixed_bwar,224.0,0.01,0.5594845665762008,29.026063924358482,0.12952235717606292,,,
1,170,224,267,3,245,248,local_bwar,48.0,0.01,0.5603843560762513,31.454254690104246,0.09217829219748501,8.21848967338148e-10,1.0,0.0
1,170,224,267,3,245,248,log_euclidean_gaussian_ar,224.0,0.01,0.5394564301550604,37.82978998247718,0.09409868347797068,,,
1,170,224,267,3,245,248,persistence,,,0.35942908538502855,23.90475275590505,0.049532498688033444,,,
1,170,224,267,3,245,248,raw_var_window_ar,72.0,1e-06,0.6660968728723269,93.87624195232858,9.999999963944483e-09,,,
1,170,224,267,3,246,249,cholesky_gaussian_ar,224.0,0.01,0.47748806950303935,23.07106530234005,0.08512899365359805,,,
