regime,movement_control,horizon,method,n_replications,average_step_movement,average_step_movement_se,percent_change_mean,percent_change_se,test_w2_mean,test_w2_se,loss_ratio_mean,loss_ratio_se,repair_rate,percent_change_ci_low,percent_change_ci_high,test_w2_ci_low,test_w2_ci_high,loss_ratio_ci_low,loss_ratio_ci_high
persistent,2.0,6,local,60,0.2625691517808001,7.696759871190913e-06,-18.417400502825064,0.012910917761327944,1.904208053299547,0.0008866100446901792,0.7070681802718206,0.0003236167362959512,0.0,-18.442705901637268,-18.39209510401286,1.902470297611954,1.9059458089871397,0.7064338914686805,0.7077024690749607
mean_reverting,0.7,1,persistence,60,0.07752268146701545,2.3185835878420422e-06,124.68524105893681,0.01057374687500714,0.09868218139733019,8.549164639069572e-07,1.0,0.0,0.0,124.66451651506179,124.70596560281183,0.09868050576106094,0.09868385703359944,1.0,1.0
mean_reverting,0.7,1,euclidean,60,0.07752268146701545,2.3185835878420422e-06,28.242361394970715,0.015512132119271875,0.05632429591083325,7.544144667750445e-06,0.5707645931177515,7.525722688577361e-05,0.0,28.211957616016942,28.272765173924487,0.05630950938728446,0.05633908243438204,0.5706170889530554,0.5709120972824476
mean_reverting,0.7,1,cholesky,60,0.07752268146701545,2.3185835878420422e-06,17.141813891415666,0.004843248846788578,0.05144891448150819,3.8178761336330445e-06,0.5213597116793631,3.6413766745336404e-05,0.0,17.13232112367596,17.15130665915537,0.05144143144428627,0.051456397518730115,0.5212883406965423,0.521431082662184
mean_reverting,0.7,1,log_euclidean,60,0.07752268146701545,2.3185835878420422e-06,11.922877690749738,0.005428516128387014,0.04915674797852881,3.96475586831717e-06,0.49813194650657755,3.802803146351776e-05,0.0,11.912237799138099,11.933517582361377,0.04914897705702691,0.04916451890003071,0.49805741156490907,0.49820648144824603
mean_reverting,0.7,1,fixed,60,0.07752268146701545,2.3185835878420422e-06,0.0,0.0,0.04392019495435748,2.3424441571940584e-06,0.4450671196512681,2.0944506927010332e-05,0.0,0.0,0.0,0.043915603763809374,0.04392478614490558,0.44502606841769116,0.44510817088484506
mean_reverting,0.7,1,local,60,0.07752268146701545,2.3185835878420422e-06,6.785119398657783,0.0036099803076052274,0.046900233657611055,3.2274445154376276e-06,0.47526546417183296,3.0068084645336348e-05,0.0,6.778043837254877,6.792194960060689,0.0468939078663608,0.04690655944886131,0.4752065307259281,0.4753243976177378
mean_reverting,0.7,3,persistence,60,0.07752268146701545,2.3185835878420422e-06,143.29261460053667,0.009037528877715029,0.7450786333810459,3.193146267941069e-06,1.0,0.0,0.0,143.27490104393635,143.31032815713698,0.7450723748143607,0.745084891947731,1.0,1.0
mean_reverting,0.7,3,euclidean,60,0.07752268146701545,2.3185835878420422e-06,26.602824744866684,0.007136086787504395,0.38771856840443514,2.282738187535853e-05,0.520372683377822,3.031337518407051e-05,0.0,26.588838014763176,26.61681147497019,0.38767382673595946,0.3877633100729108,0.5203132691624612,0.5204320975931829
mean_reverting,0.7,3,cholesky,60,0.07752268146701545,2.3185835878420422e-06,25.55595799207723,0.002195632288704144,0.3845125643985527,1.1875969757506116e-05,0.5160697750038122,1.4458097168557412e-05,0.0,25.55165455279137,25.560261431363088,0.38448928749782796,0.3845358412992774,0.5160414371333618,0.5160981128742627
